Age,CommuteDistance,EnglishEducation,EnglishOccupation,Gender,GeographyKey,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,TotalChildren,YearlyIncome,,,,,,,,,,,,,,,
61,5-10 Miles,Graduate Degree,Management,M,51,1,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
62,5-10 Miles,Partial College,Professional,F,609,1,S,2,0,North America,3,40000,,,,,,,,,,,,,,,
62,5-10 Miles,Partial College,Professional,F,299,0,M,2,0,North America,3,40000,,,,,,,,,,,,,,,
78,1-2 Miles,Graduate Degree,Management,F,70,0,S,2,0,North America,3,60000,,,,,,,,,,,,,,,
78,10+ Miles,Graduate Degree,Management,M,641,1,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
76,1-2 Miles,Graduate Degree,Management,M,311,1,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
76,1-2 Miles,Graduate Degree,Management,F,300,0,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
77,10+ Miles,Graduate Degree,Management,M,301,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
77,1-2 Miles,Graduate Degree,Management,M,335,0,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
77,5-10 Miles,Graduate Degree,Management,F,49,1,M,2,0,North America,4,80000,,,,,,,,,,,,,,,
76,1-2 Miles,Graduate Degree,Management,M,368,1,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
76,10+ Miles,Graduate Degree,Management,F,49,1,S,2,0,North America,3,60000,,,,,,,,,,,,,,,
75,1-2 Miles,Graduate Degree,Management,F,52,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
75,1-2 Miles,Graduate Degree,Management,M,54,0,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
75,10+ Miles,Graduate Degree,Management,F,307,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
75,10+ Miles,Graduate Degree,Management,M,334,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
74,1-2 Miles,Bachelors,Management,F,68,1,M,2,0,North America,4,50000,,,,,,,,,,,,,,,
74,10+ Miles,Bachelors,Management,F,610,1,S,2,0,North America,4,50000,,,,,,,,,,,,,,,
73,10+ Miles,Graduate Degree,Management,F,52,1,S,2,0,North America,3,60000,,,,,,,,,,,,,,,
74,10+ Miles,Graduate Degree,Management,F,627,1,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
73,10+ Miles,Graduate Degree,Management,F,335,1,S,2,0,North America,3,60000,,,,,,,,,,,,,,,
74,10+ Miles,Graduate Degree,Management,F,616,1,S,2,0,North America,3,60000,,,,,,,,,,,,,,,
74,10+ Miles,Graduate Degree,Management,M,348,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
69,1-2 Miles,Partial College,Clerical,M,12,0,M,2,0,Pacific,2,30000,,,,,,,,,,,,,,,
67,5-10 Miles,High School,Skilled Manual,M,6,1,M,2,0,Pacific,4,20000,,,,,,,,,,,,,,,
68,1-2 Miles,Partial College,Clerical,M,37,0,M,2,0,Pacific,2,30000,,,,,,,,,,,,,,,
67,5-10 Miles,Partial College,Clerical,M,39,0,M,2,0,Pacific,2,30000,,,,,,,,,,,,,,,
67,1-2 Miles,Partial High School,Clerical,F,29,1,M,2,1,Pacific,2,10000,,,,,,,,,,,,,,,
38,5-10 Miles,Partial High School,Clerical,M,54,0,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
67,5-10 Miles,Partial High School,Clerical,F,7,1,M,2,1,Pacific,2,10000,,,,,,,,,,,,,,,
66,5-10 Miles,Partial High School,Clerical,M,36,1,M,2,1,Pacific,2,10000,,,,,,,,,,,,,,,
67,5-10 Miles,Partial High School,Clerical,F,13,1,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
37,5-10 Miles,Partial College,Skilled Manual,M,314,1,M,2,0,North America,0,60000,,,,,,,,,,,,,,,
38,5-10 Miles,Partial College,Skilled Manual,F,359,1,M,2,0,North America,0,70000,,,,,,,,,,,,,,,
66,1-2 Miles,Partial High School,Clerical,M,36,1,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
66,5-10 Miles,Partial High School,Clerical,F,9,1,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
66,5-10 Miles,Partial High School,Clerical,M,26,1,S,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
66,1-2 Miles,Partial High School,Clerical,M,37,0,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
65,5-10 Miles,Partial High School,Clerical,F,18,1,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
66,5-10 Miles,Partial High School,Clerical,M,18,1,S,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
65,1-2 Miles,Partial High School,Clerical,F,39,1,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
65,5-10 Miles,Partial High School,Clerical,F,4,1,S,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
64,5-10 Miles,Partial High School,Clerical,F,31,1,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
65,1-2 Miles,Partial College,Clerical,F,4,0,M,2,0,Pacific,3,30000,,,,,,,,,,,,,,,
65,1-2 Miles,Partial College,Clerical,F,4,0,M,2,0,Pacific,3,30000,,,,,,,,,,,,,,,
65,5-10 Miles,Partial College,Clerical,M,15,0,M,2,0,Pacific,3,30000,,,,,,,,,,,,,,,
65,5-10 Miles,Partial College,Clerical,M,25,0,M,2,0,Pacific,3,30000,,,,,,,,,,,,,,,
64,1-2 Miles,Partial High School,Clerical,M,32,1,M,2,1,Pacific,2,20000,,,,,,,,,,,,,,,
63,1-2 Miles,High School,Skilled Manual,M,12,0,M,2,0,Pacific,3,30000,,,,,,,,,,,,,,,
35,5-10 Miles,Partial College,Skilled Manual,F,312,1,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
35,5-10 Miles,Partial College,Skilled Manual,F,322,1,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
63,5-10 Miles,High School,Skilled Manual,M,26,1,S,2,0,Pacific,3,30000,,,,,,,,,,,,,,,
36,0-1 Miles,Bachelors,Management,F,546,0,S,1,0,North America,0,80000,,,,,,,,,,,,,,,
62,1-2 Miles,High School,Skilled Manual,F,40,0,M,2,0,Pacific,3,30000,,,,,,,,,,,,,,,
62,1-2 Miles,Partial College,Skilled Manual,M,7,0,M,2,0,Pacific,3,40000,,,,,,,,,,,,,,,
61,1-2 Miles,Partial High School,Clerical,F,21,0,M,2,0,Pacific,3,40000,,,,,,,,,,,,,,,
61,1-2 Miles,Partial High School,Clerical,F,26,0,M,2,0,Pacific,3,40000,,,,,,,,,,,,,,,
61,1-2 Miles,Partial College,Skilled Manual,F,33,0,S,2,0,Pacific,2,70000,,,,,,,,,,,,,,,
60,5-10 Miles,Partial College,Skilled Manual,F,40,1,S,2,0,Pacific,2,70000,,,,,,,,,,,,,,,
39,5-10 Miles,Partial College,Skilled Manual,F,609,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
39,1-2 Miles,Partial College,Skilled Manual,F,612,0,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
40,5-10 Miles,High School,Skilled Manual,M,631,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
40,5-10 Miles,Partial College,Skilled Manual,M,372,1,M,2,0,North America,0,60000,,,,,,,,,,,,,,,
39,5-10 Miles,Partial College,Skilled Manual,M,385,1,M,2,0,North America,0,60000,,,,,,,,,,,,,,,
41,1-2 Miles,Partial College,Skilled Manual,M,50,0,S,2,0,North America,0,60000,,,,,,,,,,,,,,,
42,5-10 Miles,Partial College,Professional,M,543,1,S,2,0,North America,0,60000,,,,,,,,,,,,,,,
59,1-2 Miles,High School,Skilled Manual,M,19,0,M,2,0,Pacific,2,80000,,,,,,,,,,,,,,,
57,1-2 Miles,High School,Professional,M,26,0,S,2,0,Pacific,2,70000,,,,,,,,,,,,,,,
58,1-2 Miles,High School,Professional,M,25,0,S,2,0,Pacific,2,70000,,,,,,,,,,,,,,,
56,2-5 Miles,Bachelors,Management,F,23,1,M,4,1,Pacific,5,110000,,,,,,,,,,,,,,,
56,0-1 Miles,Bachelors,Management,M,33,1,M,4,1,Pacific,4,110000,,,,,,,,,,,,,,,
56,2-5 Miles,Bachelors,Management,M,33,1,M,4,1,Pacific,4,110000,,,,,,,,,,,,,,,
56,2-5 Miles,Bachelors,Management,F,32,1,M,4,1,Pacific,4,110000,,,,,,,,,,,,,,,
56,2-5 Miles,Bachelors,Management,M,36,1,M,4,1,Pacific,1,110000,,,,,,,,,,,,,,,
42,0-1 Miles,Partial College,Professional,M,614,0,M,2,0,North America,0,70000,,,,,,,,,,,,,,,
42,0-1 Miles,Partial College,Professional,F,335,0,S,2,0,North America,0,70000,,,,,,,,,,,,,,,
40,5-10 Miles,High School,Professional,M,62,1,M,2,0,North America,0,50000,,,,,,,,,,,,,,,
41,5-10 Miles,Partial College,Professional,M,618,1,M,2,0,North America,0,60000,,,,,,,,,,,,,,,
41,5-10 Miles,Partial College,Professional,M,543,1,M,2,0,North America,0,60000,,,,,,,,,,,,,,,
41,5-10 Miles,Partial College,Professional,F,634,1,S,2,0,North America,0,60000,,,,,,,,,,,,,,,
41,1-2 Miles,Partial College,Professional,M,300,0,S,2,0,North America,0,60000,,,,,,,,,,,,,,,
41,1-2 Miles,Partial College,Professional,F,301,0,S,2,0,North America,0,60000,,,,,,,,,,,,,,,
56,2-5 Miles,Bachelors,Management,F,20,1,M,2,2,Pacific,1,120000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Management,M,312,1,M,3,2,North America,2,120000,,,,,,,,,,,,,,,
57,1-2 Miles,Partial High School,Skilled Manual,F,338,0,S,2,0,North America,2,70000,,,,,,,,,,,,,,,
58,5-10 Miles,High School,Professional,F,638,1,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
58,2-5 Miles,Bachelors,Management,F,348,1,M,0,1,North America,2,80000,,,,,,,,,,,,,,,
58,2-5 Miles,Partial College,Professional,M,71,1,S,1,0,North America,2,90000,,,,,,,,,,,,,,,
59,1-2 Miles,High School,Professional,F,316,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
59,5-10 Miles,High School,Professional,M,343,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
58,1-2 Miles,High School,Professional,M,310,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
59,5-10 Miles,Partial College,Professional,F,632,0,M,2,0,North America,3,70000,,,,,,,,,,,,,,,
58,5-10 Miles,Partial College,Professional,F,612,0,M,2,0,North America,3,70000,,,,,,,,,,,,,,,
59,5-10 Miles,Partial College,Professional,F,547,1,M,2,0,North America,3,70000,,,,,,,,,,,,,,,
82,5-10 Miles,Graduate Degree,Management,F,301,1,M,1,0,North America,3,90000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Management,M,49,0,S,1,0,North America,0,80000,,,,,,,,,,,,,,,
49,2-5 Miles,Bachelors,Management,F,616,1,M,4,1,North America,3,100000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Management,M,311,1,M,4,2,North America,3,110000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Management,F,361,0,S,1,2,North America,1,130000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Management,M,369,0,S,2,0,North America,0,150000,,,,,,,,,,,,,,,
52,2-5 Miles,Bachelors,Professional,F,611,1,S,1,0,North America,1,70000,,,,,,,,,,,,,,,
53,2-5 Miles,Bachelors,Professional,F,307,0,S,1,0,North America,1,70000,,,,,,,,,,,,,,,
53,2-5 Miles,Bachelors,Professional,M,368,0,S,1,0,North America,1,70000,,,,,,,,,,,,,,,
53,2-5 Miles,Bachelors,Professional,M,634,1,S,1,0,North America,1,70000,,,,,,,,,,,,,,,
53,2-5 Miles,Bachelors,Professional,M,336,0,S,1,0,North America,1,70000,,,,,,,,,,,,,,,
73,10+ Miles,Bachelors,Management,M,60,1,M,2,0,North America,4,50000,,,,,,,,,,,,,,,
73,10+ Miles,Bachelors,Management,F,331,1,S,2,0,North America,4,50000,,,,,,,,,,,,,,,
73,10+ Miles,Bachelors,Management,F,631,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
72,1-2 Miles,Bachelors,Management,M,352,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
72,10+ Miles,Graduate Degree,Management,F,609,1,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
71,1-2 Miles,Graduate Degree,Management,M,68,0,M,2,0,North America,3,60000,,,,,,,,,,,,,,,
72,10+ Miles,Bachelors,Management,M,60,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
72,1-2 Miles,Bachelors,Management,F,311,0,M,2,0,North America,5,80000,,,,,,,,,,,,,,,
72,5-10 Miles,Bachelors,Management,M,311,1,M,2,0,North America,5,80000,,,,,,,,,,,,,,,
71,1-2 Miles,High School,Professional,M,68,0,M,2,0,North America,4,40000,,,,,,,,,,,,,,,
70,10+ Miles,High School,Professional,F,311,1,M,2,0,North America,4,40000,,,,,,,,,,,,,,,
71,10+ Miles,High School,Professional,M,539,1,M,2,0,North America,4,40000,,,,,,,,,,,,,,,
71,1-2 Miles,Bachelors,Management,M,49,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
71,1-2 Miles,Bachelors,Management,M,311,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
69,10+ Miles,High School,Professional,M,609,0,M,2,0,North America,4,40000,,,,,,,,,,,,,,,
70,10+ Miles,High School,Professional,M,543,0,M,2,0,North America,4,40000,,,,,,,,,,,,,,,
69,2-5 Miles,High School,Professional,M,300,0,M,2,0,North America,5,40000,,,,,,,,,,,,,,,
70,2-5 Miles,High School,Professional,M,335,0,M,2,0,North America,5,40000,,,,,,,,,,,,,,,
69,2-5 Miles,Bachelors,Management,M,374,0,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
70,2-5 Miles,Bachelors,Management,M,372,1,M,2,0,North America,4,70000,,,,,,,,,,,,,,,
70,10+ Miles,Bachelors,Management,F,60,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
70,2-5 Miles,Bachelors,Management,F,345,0,S,2,0,North America,5,70000,,,,,,,,,,,,,,,
69,2-5 Miles,Bachelors,Management,M,372,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
70,10+ Miles,Bachelors,Management,M,51,1,M,2,0,North America,5,70000,,,,,,,,,,,,,,,
69,10+ Miles,Bachelors,Management,M,360,1,M,3,0,North America,5,70000,,,,,,,,,,,,,,,
69,2-5 Miles,Bachelors,Management,M,542,0,M,3,0,North America,5,70000,,,,,,,,,,,,,,,
69,10+ Miles,Bachelors,Management,M,632,1,M,2,0,North America,4,60000,,,,,,,,,,,,,,,
69,10+ Miles,Bachelors,Management,M,336,1,M,2,0,North America,4,60000,,,,,,,,,,,,,,,
67,2-5 Miles,Partial College,Professional,F,316,0,S,1,1,North America,2,70000,,,,,,,,,,,,,,,
68,2-5 Miles,Partial College,Professional,F,307,0,S,1,1,North America,2,70000,,,,,,,,,,,,,,,
68,10+ Miles,Partial College,Professional,M,51,1,M,1,1,North America,2,70000,,,,,,,,,,,,,,,
67,2-5 Miles,Partial College,Professional,M,325,1,M,1,1,North America,2,70000,,,,,,,,,,,,,,,
66,2-5 Miles,High School,Professional,F,612,1,M,2,1,North America,2,40000,,,,,,,,,,,,,,,
66,10+ Miles,Partial College,Professional,M,623,1,M,1,1,North America,2,60000,,,,,,,,,,,,,,,
67,2-5 Miles,Bachelors,Management,F,314,1,M,0,1,North America,2,60000,,,,,,,,,,,,,,,
66,2-5 Miles,Bachelors,Management,M,315,0,M,0,1,North America,2,60000,,,,,,,,,,,,,,,
67,10+ Miles,Bachelors,Management,F,339,1,M,0,1,North America,2,60000,,,,,,,,,,,,,,,
67,2-5 Miles,Bachelors,Management,F,343,1,M,0,1,North America,2,60000,,,,,,,,,,,,,,,
67,2-5 Miles,Bachelors,Management,M,359,1,M,0,1,North America,2,60000,,,,,,,,,,,,,,,
66,2-5 Miles,High School,Professional,M,49,0,M,2,1,North America,2,40000,,,,,,,,,,,,,,,
66,10+ Miles,Partial College,Professional,M,614,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
65,2-5 Miles,Partial College,Professional,F,542,0,S,2,1,North America,2,60000,,,,,,,,,,,,,,,
66,2-5 Miles,Partial College,Professional,F,637,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
66,2-5 Miles,Partial College,Professional,F,638,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
66,2-5 Miles,Partial College,Professional,M,641,0,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
66,10+ Miles,Bachelors,Management,F,301,1,S,0,1,North America,2,60000,,,,,,,,,,,,,,,
66,10+ Miles,Partial College,Professional,F,347,1,S,2,1,North America,4,70000,,,,,,,,,,,,,,,
65,1-2 Miles,Partial College,Professional,F,359,0,M,2,1,North America,4,70000,,,,,,,,,,,,,,,
65,2-5 Miles,Partial High School,Skilled Manual,M,49,0,M,2,1,North America,2,40000,,,,,,,,,,,,,,,
64,10+ Miles,Partial High School,Skilled Manual,M,50,1,M,2,1,North America,2,40000,,,,,,,,,,,,,,,
65,2-5 Miles,Partial College,Professional,M,623,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
64,10+ Miles,Partial College,Professional,M,314,1,S,1,1,North America,2,60000,,,,,,,,,,,,,,,
64,5-10 Miles,Bachelors,Management,M,359,1,S,1,1,North America,3,80000,,,,,,,,,,,,,,,
64,10+ Miles,High School,Professional,F,54,1,S,2,1,North America,2,60000,,,,,,,,,,,,,,,
64,10+ Miles,High School,Professional,M,631,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
63,10+ Miles,Partial College,Professional,F,300,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
64,10+ Miles,Partial College,Professional,M,307,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
64,10+ Miles,Partial College,Professional,M,312,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
63,1-2 Miles,Partial College,Professional,F,358,1,M,1,2,North America,4,70000,,,,,,,,,,,,,,,
63,10+ Miles,Partial High School,Skilled Manual,M,642,1,M,2,1,North America,2,70000,,,,,,,,,,,,,,,
63,10+ Miles,Partial High School,Skilled Manual,M,59,1,S,3,1,North America,2,70000,,,,,,,,,,,,,,,
62,10+ Miles,High School,Professional,F,326,1,S,2,1,North America,2,60000,,,,,,,,,,,,,,,
63,10+ Miles,High School,Professional,F,626,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
63,2-5 Miles,High School,Professional,F,611,1,M,2,1,North America,2,60000,,,,,,,,,,,,,,,
58,5-10 Miles,Partial College,Professional,M,192,1,S,3,4,Europe,2,110000,,,,,,,,,,,,,,,
57,5-10 Miles,Partial College,Professional,M,173,1,M,2,4,Europe,3,130000,,,,,,,,,,,,,,,
58,5-10 Miles,Partial College,Professional,M,231,0,M,3,3,Europe,1,150000,,,,,,,,,,,,,,,
59,5-10 Miles,High School,Professional,F,229,1,M,4,4,Europe,3,120000,,,,,,,,,,,,,,,
59,5-10 Miles,Partial College,Professional,F,247,1,M,3,4,Europe,3,130000,,,,,,,,,,,,,,,
60,2-5 Miles,Partial College,Professional,F,155,0,M,1,2,Europe,3,80000,,,,,,,,,,,,,,,
61,2-5 Miles,Partial College,Professional,M,265,1,M,1,2,Europe,4,80000,,,,,,,,,,,,,,,
60,2-5 Miles,Partial College,Professional,F,231,0,M,1,2,Europe,4,80000,,,,,,,,,,,,,,,
71,10+ Miles,High School,Professional,F,197,1,M,2,1,Europe,5,70000,,,,,,,,,,,,,,,
71,10+ Miles,Bachelors,Management,F,134,1,M,4,4,Europe,3,110000,,,,,,,,,,,,,,,
71,5-10 Miles,Bachelors,Management,F,233,1,M,3,4,Europe,3,130000,,,,,,,,,,,,,,,
71,5-10 Miles,Bachelors,Management,M,246,1,M,4,4,Europe,3,130000,,,,,,,,,,,,,,,
70,0-1 Miles,Graduate Degree,Management,M,257,1,M,2,4,Europe,3,170000,,,,,,,,,,,,,,,
69,2-5 Miles,High School,Professional,M,197,1,M,2,1,Europe,5,70000,,,,,,,,,,,,,,,
70,10+ Miles,Bachelors,Management,M,162,1,S,4,3,Europe,2,100000,,,,,,,,,,,,,,,
70,10+ Miles,Bachelors,Management,M,238,1,M,4,4,Europe,3,110000,,,,,,,,,,,,,,,
69,2-5 Miles,Partial College,Professional,F,187,0,S,2,0,Europe,5,80000,,,,,,,,,,,,,,,
69,10+ Miles,Partial College,Professional,F,196,0,S,2,0,Europe,5,90000,,,,,,,,,,,,,,,
69,5-10 Miles,Bachelors,Management,M,175,1,M,0,5,Europe,4,120000,,,,,,,,,,,,,,,
62,10+ Miles,Partial College,Professional,F,265,1,S,1,2,Europe,4,80000,,,,,,,,,,,,,,,
62,10+ Miles,Partial College,Professional,F,241,1,M,2,2,Europe,4,80000,,,,,,,,,,,,,,,
61,10+ Miles,Partial College,Professional,M,172,1,S,2,2,Europe,4,80000,,,,,,,,,,,,,,,
60,10+ Miles,High School,Professional,M,211,1,S,2,2,Europe,4,90000,,,,,,,,,,,,,,,
61,0-1 Miles,Partial College,Professional,M,151,1,M,4,4,Europe,3,130000,,,,,,,,,,,,,,,
62,10+ Miles,Bachelors,Management,F,183,1,S,3,4,Europe,3,100000,,,,,,,,,,,,,,,
62,2-5 Miles,Bachelors,Management,F,182,0,M,4,4,Europe,3,100000,,,,,,,,,,,,,,,
62,10+ Miles,Bachelors,Management,F,223,1,M,4,4,Europe,3,100000,,,,,,,,,,,,,,,
62,10+ Miles,Bachelors,Management,F,175,0,M,2,5,Europe,2,120000,,,,,,,,,,,,,,,
62,0-1 Miles,Partial College,Professional,M,259,1,M,2,5,Europe,0,130000,,,,,,,,,,,,,,,
63,0-1 Miles,High School,Professional,M,250,0,S,3,5,Europe,4,130000,,,,,,,,,,,,,,,
64,10+ Miles,High School,Professional,M,206,1,S,2,2,Europe,4,80000,,,,,,,,,,,,,,,
64,10+ Miles,High School,Professional,M,128,1,M,2,1,Europe,4,90000,,,,,,,,,,,,,,,
64,2-5 Miles,High School,Professional,F,147,0,M,2,1,Europe,4,90000,,,,,,,,,,,,,,,
65,5-10 Miles,High School,Management,F,220,1,M,2,2,Europe,5,80000,,,,,,,,,,,,,,,
65,10+ Miles,Partial College,Management,M,209,1,M,4,4,Europe,3,100000,,,,,,,,,,,,,,,
65,0-1 Miles,Bachelors,Management,M,255,0,S,3,5,Europe,4,150000,,,,,,,,,,,,,,,
65,10+ Miles,Partial College,Management,F,265,0,M,3,5,Europe,2,160000,,,,,,,,,,,,,,,
66,5-10 Miles,Partial High School,Skilled Manual,F,220,0,M,3,1,Europe,5,70000,,,,,,,,,,,,,,,
66,10+ Miles,High School,Management,F,211,1,M,3,1,Europe,5,80000,,,,,,,,,,,,,,,
66,10+ Miles,High School,Management,M,240,1,M,4,5,Europe,4,150000,,,,,,,,,,,,,,,
65,0-1 Miles,High School,Management,F,277,1,M,4,5,Europe,0,170000,,,,,,,,,,,,,,,
67,10+ Miles,Partial High School,Skilled Manual,M,155,1,M,4,1,Europe,4,90000,,,,,,,,,,,,,,,
67,10+ Miles,High School,Management,M,238,1,S,3,5,Europe,4,120000,,,,,,,,,,,,,,,
67,10+ Miles,High School,Management,F,254,1,M,4,5,Europe,5,130000,,,,,,,,,,,,,,,
68,10+ Miles,High School,Management,M,126,1,S,4,4,Europe,3,100000,,,,,,,,,,,,,,,
68,5-10 Miles,High School,Management,F,163,0,M,4,4,Europe,3,100000,,,,,,,,,,,,,,,
40,2-5 Miles,Bachelors,Professional,M,39,0,S,3,0,Pacific,0,60000,,,,,,,,,,,,,,,
39,10+ Miles,Bachelors,Professional,M,20,0,M,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
39,10+ Miles,Bachelors,Professional,M,27,1,M,2,0,Pacific,0,90000,,,,,,,,,,,,,,,
42,10+ Miles,Bachelors,Professional,F,4,0,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,M,35,1,S,2,0,Pacific,0,90000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,15,0,S,3,0,Pacific,0,90000,,,,,,,,,,,,,,,
41,10+ Miles,Partial College,Management,F,6,1,S,3,5,Pacific,0,110000,,,,,,,,,,,,,,,
41,10+ Miles,High School,Management,F,4,1,S,2,5,Pacific,0,100000,,,,,,,,,,,,,,,
42,10+ Miles,High School,Management,M,26,0,M,2,5,Pacific,0,100000,,,,,,,,,,,,,,,
42,10+ Miles,Partial High School,Professional,M,35,1,M,4,5,Pacific,0,120000,,,,,,,,,,,,,,,
43,10+ Miles,Bachelors,Professional,M,8,0,S,3,0,Pacific,0,90000,,,,,,,,,,,,,,,
42,10+ Miles,High School,Management,M,3,1,S,3,5,Pacific,0,100000,,,,,,,,,,,,,,,
43,10+ Miles,Bachelors,Professional,F,24,1,S,4,0,Pacific,0,80000,,,,,,,,,,,,,,,
44,10+ Miles,Bachelors,Professional,F,27,1,S,4,0,Pacific,0,80000,,,,,,,,,,,,,,,
42,10+ Miles,High School,Management,F,21,1,M,3,5,Pacific,0,110000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,M,22,1,M,3,5,Pacific,0,110000,,,,,,,,,,,,,,,
44,10+ Miles,High School,Management,F,18,0,M,3,5,Pacific,0,100000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,F,23,1,M,4,5,Pacific,0,100000,,,,,,,,,,,,,,,
44,10+ Miles,Bachelors,Professional,M,5,1,S,4,0,Pacific,0,90000,,,,,,,,,,,,,,,
45,10+ Miles,High School,Management,M,11,1,M,4,5,Pacific,0,100000,,,,,,,,,,,,,,,
45,10+ Miles,High School,Management,M,8,1,M,4,5,Pacific,0,110000,,,,,,,,,,,,,,,
44,0-1 Miles,Bachelors,Management,M,7,1,M,4,5,Pacific,0,130000,,,,,,,,,,,,,,,
46,0-1 Miles,Bachelors,Management,M,14,1,S,4,5,Pacific,0,130000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial College,Professional,M,638,1,M,1,2,North America,5,100000,,,,,,,,,,,,,,,
59,2-5 Miles,Partial College,Professional,M,322,0,M,2,0,North America,3,80000,,,,,,,,,,,,,,,
58,2-5 Miles,Partial College,Professional,M,546,0,M,2,0,North America,3,80000,,,,,,,,,,,,,,,
81,5-10 Miles,Graduate Degree,Management,F,49,1,M,2,0,North America,2,50000,,,,,,,,,,,,,,,
81,5-10 Miles,Graduate Degree,Management,M,642,1,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
80,5-10 Miles,Graduate Degree,Management,M,553,1,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
51,2-5 Miles,Partial College,Professional,F,52,1,S,2,3,North America,4,80000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Professional,F,71,1,M,2,3,North America,4,80000,,,,,,,,,,,,,,,
43,0-1 Miles,Graduate Degree,Skilled Manual,F,49,1,M,0,1,North America,1,50000,,,,,,,,,,,,,,,
43,0-1 Miles,Bachelors,Skilled Manual,F,653,1,M,0,1,North America,1,50000,,,,,,,,,,,,,,,
43,2-5 Miles,Bachelors,Skilled Manual,M,616,1,M,0,1,North America,1,50000,,,,,,,,,,,,,,,
43,2-5 Miles,Bachelors,Skilled Manual,F,543,1,M,0,1,North America,1,50000,,,,,,,,,,,,,,,
43,2-5 Miles,Graduate Degree,Skilled Manual,F,552,1,M,0,0,North America,1,60000,,,,,,,,,,,,,,,
43,2-5 Miles,Graduate Degree,Skilled Manual,F,298,1,M,0,0,North America,1,60000,,,,,,,,,,,,,,,
43,2-5 Miles,Graduate Degree,Skilled Manual,M,301,1,M,0,0,North America,1,60000,,,,,,,,,,,,,,,
